stableOccurrenceId,postNum,storedPhrase,sentenceText,directiveSegments,religiousSegment,themes,proposedDestination,authorshipState,sourceType,alsoQuotedInPayload,action,proposedRuling,status,blockedBy,reason
"2887#1","2887","Ask yourself a simpler question, if brainwashed by ISIS terrorists (her husband and other close-proximity fighters), could this same woman be 'tasked' & 'trained' to carry out a TERRORIST ACT upon return?","Ask yourself a simpler question, if brainwashed by ISIS terrorists (her husband and other close-proximity fighters), could this same woman be 'tasked' & 'trained' to carry out a TERRORIST ACT upon return?","Ask yourself a simpler question, if brainwashed by ISIS terrorists (her husband and other close-proximity fighters), could this same woman be 'tasked' & 'trained' to carry out a TERRORIST ACT upon return?","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation"
"289#0","289","Godspeed.","Godspeed.","Godspeed.","","","RELIGION_THEME_ONLY","Q_AUTHORED_CURRENT_POST","Q_BODY","false","REMOVE_FROM_DIRECTIVES","REMOVE_BLESSING_OR_VALEDICTION","READY","","blessing or valediction, not a command"
"2893#0","2893","Think context.","Think context.","Think context.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2893#1","2893","Think bigger picture.","Think bigger picture.","Think bigger picture.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2893#2","2893","Think connections.","Think connections.","Think connections.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2893#3","2893","Define 'Map'.","Define 'Map'.","Define 'Map'.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2897#0","2897","Watch the news.","Watch the news.","Watch the news.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2904#0","2904","Put on the full armor of God, so that you can take your stand against the devil's schemes.","Put on the full armor of God, so that you can take your stand against the devil’s schemes.","Put on the full armor of God, so that you can take your stand against the devil’s schemes.","","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","false","REMOVE_FROM_DIRECTIVES","REMOVE_QUOTED_SCRIPTURE","READY","","reproduced scripture"
"2904#1","2904","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, and with your feet fitted with the readiness that comes from the gospel of peace.","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, and with your feet fitted with the readiness that comes from the gospel of peace.","Stand firm then, with the belt of truth buckled around your waist, with the breastplate of righteousness in place, and with your feet fitted with the readiness that comes from the gospel of peace.","","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","false","REMOVE_FROM_DIRECTIVES","REMOVE_QUOTED_SCRIPTURE","READY","","reproduced scripture"
"2904#2","2904","Take the helmet of salvation and the sword of the Spirit, which is the word of God.","Take the helmet of salvation and the sword of the Spirit, which is the word of God.","Take the helmet of salvation and the sword of the Spirit, which is the word of God.","","","","QUOTED_OR_EMBEDDED","QUOTED_SCRIPTURE","false","REMOVE_FROM_DIRECTIVES","REMOVE_QUOTED_SCRIPTURE","READY","","reproduced scripture"
"2919#0","2919","Stay in the LIGHT.","Stay in the LIGHT.","Stay in the LIGHT.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2927#0","2927","Think pre_nominee.","Think pre_nominee.","Think pre_nominee.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2929#0","2929","Think 2015.","Think 2015.","Think 2015.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2931#0","2931","Think formation of the Freedom Caucus.","Think formation of the Freedom Caucus.","Think formation of the Freedom Caucus.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2931#1","2931","Think Freedom Caucus today.","Think Freedom Caucus today.","Think Freedom Caucus today.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2931#2","2931","Think Jim Jordan.","Think Jim Jordan.","Think Jim Jordan.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2931#3","2931","Think Mark Meadows.","Think Mark Meadows.","Think Mark Meadows.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2937#0","2937","Define 'game theory'.","Define 'game theory'.","Define 'game theory'.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2937#1","2937","Define 'open source'.","Define 'open source'.","Define 'open source'.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2937#2","2937","Define 'public purview'.","Define 'public purview'.","Define 'public purview'.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2937#3","2937","Define 'plausible deniability'.","Define 'plausible deniability'.","Define 'plausible deniability'.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2937#4","2937","Think 'umbrella surv'.","Think 'umbrella surv'.","Think 'umbrella surv'.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2937#5","2937","Think Whitaker.","Think Whitaker.","Think Whitaker.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2937#6","2937","Define 'stage set'.","Define 'stage set'.","Define 'stage set'.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2937#7","2937","Think Bill Clinton impeachment.","Think Bill Clinton impeachment.","Think Bill Clinton impeachment.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2937#8","2937","Define 'thesis' statement.","Define 'thesis' statement.","Define 'thesis' statement.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2938#0","2938","Ask yourself a very simple, logical, question.","Ask yourself a very simple, logical, question.","Ask yourself a very simple, logical, question.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2938#1","2938","Think call to POTUS to prevent DECLAS [sources & methods].","Think call to POTUS to prevent DECLAS [sources & methods].","Think call to POTUS to prevent DECLAS [sources & methods].","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2938#2","2938","Think Nunes' statement ""not through normal collection, gathering, and reporting/oversight re: (FVEY).""","Think Nunes' statement ""not through normal collection, gathering, and reporting/oversight re: (FVEY).""","Think Nunes' statement ""not through normal collection, gathering, and reporting/oversight re: (FVEY).""","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation"
"2940#0","2940","Note: Not all are USA v. [ ]","Note: Not all are USA v. [       ]","Note: Not all are USA v. [       ]","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","BLOCKED_PENDING_EDITORIAL","R5 declarative-lead worksheet","canonical post body, no embedded-source evidence"
"2941#0","2941","Read the comments.","Read the comments.","Read the comments.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2942#0","2942","Prepare.","Prepare.","Prepare.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2945#0","2945","You should update your T-banner pic to properly reflect the crowd size when the event actually started.","You should update your T-banner pic to properly reflect the crowd size when the event actually started.","You should update your T-banner pic to properly reflect the crowd size when the event actually started.","","","","QUOTED_OR_EMBEDDED","QUOTED_THIRD_PARTY","false","REMOVE_FROM_DIRECTIVES","REMOVE_QUOTED_OR_THIRD_PARTY","READY","","pasted passage directly beneath a source link or pointer"
"2958#0","2958","Define 'backchannel'.","Define 'backchannel'.","Define 'backchannel'.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2963#0","2963","Assist P_193","Assist P_193","Assist P_193","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2964#0","2964","CLEAR ALL NONS.","CLEAR ALL NONS.","CLEAR ALL NONS.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2966#0","2966","Track report (2)","Track report (2)","Track report (2)","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2966#1","2966","Track confirm (2)","Track confirm (2)","Track confirm (2)","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2967#0","2967","Switch private_reg_C.","Switch private_reg_C.","Switch private_reg_C.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2971#0","2971","Listen carefully ref re: proof v evidence.","Listen carefully ref re: proof v evidence.","Listen carefully ref re: proof v evidence.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2971#1","2971","Define 'evidence'.","Define 'evidence'.","Define 'evidence'.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2971#2","2971","Listen to the clip again re: proof & evidence.","Listen to the clip again re: proof & evidence.","Listen to the clip again re: proof & evidence.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2971#3","2971","Define 'brainwashing'.","Define 'brainwashing'.","Define 'brainwashing'.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2971#4","2971","Think for yourself!","Think for yourself!","Think for yourself!","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2972#0","2972","Watch the news.","Watch the news.","Watch the news.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2973#0","2973","Think scope.","Think scope.","Think scope.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2980#0","2980","Read carefully knowing what you know now.","Read carefully knowing what you know now.","Read carefully knowing what you know now.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2984#0","2984","LOCATE (3) PUBLIC.","LOCATE (3) PUBLIC.","LOCATE (3) PUBLIC.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2984#1","2984","THINK C_A [BRENNAN] AUTH SPY CAMPAIGN US SENATE UNDER HUSSEIN.","THINK C_A [BRENNAN] AUTH SPY CAMPAIGN US SENATE UNDER HUSSEIN.","THINK C_A [BRENNAN] AUTH SPY CAMPAIGN US SENATE UNDER HUSSEIN.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2984#2","2984","THINK C_A INSTALL CAMPAIGN US HOUSE & SENATE INFILTRATION.","THINK C_A INSTALL CAMPAIGN US HOUSE & SENATE INFILTRATION.","THINK C_A INSTALL CAMPAIGN US HOUSE & SENATE INFILTRATION.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2987#0","2987",">Return Power Back to the People",">Return Power Back to the People",">Return Power Back to the People","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","greentext arrow with no matching quoted source — Q's own bullet"
"2988#0","2988","Define 'Lifelog' [DARPA].","Define 'Lifelog' [DARPA].","Define 'Lifelog' [DARPA].","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2988#1","2988","Define 'FB'.","Define 'FB'.","Define 'FB'.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2988#2","2988","Compare & Contrast.","Compare & Contrast.","Compare & Contrast.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2989#0","2989","Define 'Black Budget'.","Define 'Black Budget'.","Define 'Black Budget'.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"299#0","299","Expand your thinking.","Expand your thinking.","Expand your thinking.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2990#0","2990","Expand your thinking.","Expand your thinking.","Expand your thinking.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2990#1","2990","Expand your thinking further.","Expand your thinking further.","Expand your thinking further.","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
"2993#0","2993","ASK YOURSELF A VERY SIMPLE QUESTION, WOULD YOU RELEASE (GO LIVE) TO THE PUBLIC ACROSS THE MEDIA ALL HIGHLY CLASSIFIED MATERIAL (NSA) ……………PRIOR TO…………..GETTING TO YOUR END DESTINATION?","ASK YOURSELF A VERY SIMPLE QUESTION, WOULD YOU RELEASE (GO LIVE) TO THE PUBLIC ACROSS THE MEDIA ALL HIGHLY CLASSIFIED MATERIAL (NSA) ……………PRIOR TO…………..GETTING TO YOUR END DESTINATION?","ASK YOURSELF A VERY SIMPLE QUESTION, WOULD YOU RELEASE (GO LIVE) TO THE PUBLIC ACROSS THE MEDIA ALL HIGHLY CLASSIFIED MATERIAL (NSA) ……………PRIOR TO…………..GETTING TO YOUR END DESTINATION?","","","","Q_AUTHORED_CURRENT_POST","Q_BODY","false","KEEP","KEEP_Q_DIRECTIVE","READY","","canonical post body, no embedded-source evidence"
